Standard,Category,Style Name,Internal Name
htm elevator,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
htm elevator,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
htm elevator,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
htm elevator,Dimension,Default (ANSI) Listing,"1:Default (ANSI)
"
htm elevator,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
htm elevator,TransitionSymbol,Transition Symbol (Object Defaults (ANSI)),"1:Transition Symbol (Object Defaults (ANSI))
"
htm elevator,EdgeSymbol,Edge Symbol (Object Defaults (ANSI)),"1:Edge Symbol (Object Defaults (ANSI))
"
htm elevator,ViewAnnotation,View Annotation (Default Standard (ANSI)),"1:View Annotation (Default Standard (ANSI))
"
htm elevator,RevisionTable,Revision Table (ANSI),"1:Revision Table_Note Text (ANSI)
"
htm elevator,Table,Table (ANSI),"1:Table (ANSI)
"
htm elevator,HoleTable,Punch Table (ANSI),"1:Punch Table (ANSI)
"
htm elevator,HoleTable,Hole Table (ANSI),"1:Hole Table (ANSI)
"
htm elevator,Layers,Overlay (ANSI),"1:Overlay (ANSI)
"
htm elevator,Layers,3D Sketch Geometry (ANSI),"1:3D Sketch Geometry (ANSI)
"
htm elevator,Layers,Title (ANSI),"1:Layer2
"
htm elevator,Layers,Border (ANSI),"1:Layer1
"
htm elevator,Layers,Work Point (ANSI),"1:Work Point (ANSI)
"
htm elevator,Layers,Work Plane (ANSI),"1:Work Plane (ANSI)
"
htm elevator,Layers,Work Axis (ANSI),"1:Work Axis (ANSI)
"
htm elevator,Layers,Visible Narrow (ANSI),"1:Visible Narrow (ANSI)
"
htm elevator,Layers,Visible (ANSI),"1:Visible (ANSI)
"
htm elevator,Layers,Tweak Trail (ANSI),"1:Tweak Trail (ANSI)
"
htm elevator,Layers,Symbol (ANSI),"1:Symbol (ANSI)
"
htm elevator,Layers,Sketch Geometry (ANSI),"1:Sketch Geometry (ANSI)
"
htm elevator,Layers,Section Line (ANSI),"1:Section Line (ANSI)
"
htm elevator,Layers,Reference (ANSI),"1:Reference (ANSI)
"
htm elevator,Layers,Hidden Narrow (ANSI),"1:Hidden Narrow (ANSI)
"
htm elevator,Layers,Hidden (ANSI),"1:Hidden (ANSI)
"
htm elevator,Layers,Hatch (ANSI),"1:Hatch (ANSI)
"
htm elevator,Layers,Dimension (ANSI),"1:Dimension (ANSI)
"
htm elevator,Layers,Detail Boundary (ANSI),"1:Detail Boundary (ANSI)
"
htm elevator,Layers,Centerline (ANSI),"1:Centerline (ANSI)
"
htm elevator,Layers,Center Mark (ANSI),"1:Center Mark (ANSI)
"
htm elevator,Layers,Break Line (ANSI),"1:Break Line (ANSI)
"
htm elevator,Layers,Bend Extent (ANSI),"1:Bend Extent (ANSI)
"
htm elevator,Layers,Bend Centerline (ANSI),"1:Bend Centerline (ANSI)
"
htm elevator,PartsList,Material List (ANSI),"1:Material List (ANSI)
"
htm elevator,PartsList,Parts List (ANSI),"1:Parts List (ANSI)
"
htm elevator,Text,Note Text_JT,"1:Note Text JT
"
htm elevator,Text,Note Text (ANSI),"1:Note Text (ANSI)
"
htm elevator,Text,Label Text (ANSI),"1:Label Text (ANSI)
"
htm elevator,Dimension,JT STANDARD (ANSI),"1:JT STANDARD (ANSI)
"
htm elevator,Dimension,Architectural (ANSI),"1:Architectural (ANSI)
"
htm elevator,Dimension,Default - mm [in] (ANSI),"1:Default - mm [in] (ANSI)
"
htm elevator,Dimension,Default - mm (ANSI),"1:Default - mm (ANSI)
"
htm elevator,Dimension,Miscellaneous Object (ANSI),"1:Miscellaneous Object (ANSI)
"
htm elevator,Dimension,Default - Fraction (ANSI),"1:Default - Fraction (ANSI)
"
htm elevator,Dimension,Default (ANSI),"1:Default (ANSI)
"
htm elevator,Hatch,Hatch (ANSI),"1:Hatch (ANSI)
"
htm elevator,Id,Datum ID (ANSI),"1:Datum ID (ANSI)
"
htm elevator,CenterMark,Center Mark (ANSI),"1:Center Mark (ANSI)
"
htm elevator,DatumTarget,Datum Target (ANSI),"1:Datum Target (ANSI)
"
htm elevator,FeatureControlFrame,Feature Control Frame (ANSI),1:Feature Control Frame (ANSI) 
htm elevator,WeldBead,Weld Bead Recovery (ANSI),"1:Weld Bead Recovery (ANSI)
"
htm elevator,Weld,Weld Symbol (ANSI),"1:Weld Symbol (ANSI)
"
htm elevator,SurfaceTexture,Surface Texture (ANSI),"1:Surface Texture (ANSI)
"
htm elevator,Balloon,Balloon (ANSI),"1:Balloon (ANSI)
"
htm elevator,Leader,Large (ANSI),"1:Large (ANSI)
"
htm elevator,Leader,General (ANSI),"1:General (ANSI)
"
htm elevator,Leader,Datum (ANSI),"1:Datum (ANSI)
"
htm elevator,Leader,Alternate (ANSI),"1:Alternate (ANSI)
"
htm elevator,ObjectDefaults,Object Defaults (ANSI),"1:Object Defaults (ANSI)
"
htm elevator,Standard,HTM ELEVATOR,"1:HTM ELEVATOR
"
